=== Shared String - Reader-Writer Problem ===
Mode: fair
Readers: 5, Writers: 8, Duration: 8 seconds

[00:44:28.504] [R1] started
[00:44:30.291] [R3] read: "Race!"
[00:44:30.300] [R4] read: "Race!"
[00:44:30.305] [R2] read: "Race!"
[00:44:30.314] [R1] read: "Race!"
[00:44:30.315] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:30.322] [W5] wrote: "Race!"
[00:44:30.323] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:30.332] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:30.340] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:30.342] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:30.347] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:30.354] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:30.356] [R4] read: "Mutual exclusion ensures only one writer at a time."
[00:44:30.362] [R1] read: "Mutual exclusion ensures only one writer at a time."
[00:44:30.363] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:44:30.365] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:44:30.374] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:44:30.374] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:44:30.375] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:30.376] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:30.383] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:30.393] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:44:30.406] [W1] wrote: "Race!"
[00:44:30.406] [R4] read: "Race!"
[00:44:30.412] [W6] wrote: "Pthread library provides powerful threading primitives."
[00:44:30.415] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:30.415] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:44:30.415] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:44:30.422] [W3] wrote: "Pthread library provides powerful threading primitives."
[00:44:30.422] [R1] read: "Pthread library provides powerful threading primitives."
[00:44:30.427] [W2] wrote: "Pthread library provides powerful threading primitives."
[00:44:30.429] [R5] read: "Pthread library provides powerful threading primitives."
[00:44:30.437] [W8] wrote: "AB"
[00:44:30.439] [R4] read: "AB"
[00:44:30.443] [R1] read: "AB"
[00:44:30.460] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:30.463] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:30.463] [W7] wrote: "Race!"
[00:44:30.466] [R1] read: "Race!"
[00:44:30.466] [R2] read: "Race!"
[00:44:30.467] [R4] read: "Race!"
[00:44:30.468] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:30.475] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:30.479] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:30.481] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:30.486] [W5] wrote: "Pthread library provides powerful threading primitives."
[00:44:30.491] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:30.493] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:30.495] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:30.498] [W2] wrote: "AB"
[00:44:30.499] [W4] wrote: "Test"
[00:44:30.505] [R5] read: "Test"
[00:44:30.514] [R4] read: "Test"
[00:44:30.516] [R2] read: "Test"
[00:44:30.526] [R3] read: "Test"
[00:44:30.526] [R1] read: "Test"
[00:44:30.530] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:30.532] [W6] wrote: "AB"
[00:44:30.545] [R5] read: "AB"
[00:44:30.546] [R4] read: "AB"
[00:44:30.549] [R1] read: "AB"
[00:44:30.562] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:30.566] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:30.573] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:30.574] [W1] wrote: "Pthread library provides powerful threading primitives."
[00:44:30.576] [R2] read: "Pthread library provides powerful threading primitives."
[00:44:30.579] [R3] read: "Pthread library provides powerful threading primitives."
[00:44:30.588] [W3] wrote: "AB"
[00:44:30.591] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:30.591] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:30.597] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:30.598] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:30.599] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:30.605] [W7] wrote: "Pthread library provides powerful threading primitives."
[00:44:30.606] [R1] read: "Pthread library provides powerful threading primitives."
[00:44:30.608] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:30.610] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:30.611] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:30.612] [W8] wrote: "Test"
[00:44:30.631] [R3] read: "Test"
[00:44:30.633] [R1] read: "Test"
[00:44:30.634] [R2] read: "Test"
[00:44:30.641] [R5] read: "Test"
[00:44:30.651] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:30.654] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:30.661] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:30.666] [W5] wrote: "AB"
[00:44:30.666] [R4] read: "AB"
[00:44:30.670] [W1] wrote: "AB"
[00:44:30.675] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:30.677] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:30.681] [W2] wrote: "Test"
[00:44:30.682] [R3] read: "Test"
[00:44:30.685] [R5] read: "Test"
[00:44:30.687] [R1] read: "Test"
[00:44:30.697] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:30.699] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:30.699] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:30.701] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:30.703] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:30.704] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:30.708] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:30.708] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:30.716] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:30.732] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:30.736] [W4] wrote: "!"
[00:44:30.742] [R5] read: "!"
[00:44:30.742] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:30.753] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:30.754] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:30.759] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:30.760] [W6] wrote: "Test"
[00:44:30.762] [W7] wrote: "AB"
[00:44:30.763] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:30.767] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:30.775] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:30.777] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:30.784] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:30.787] [W4] wrote: "Context switching between threads has performance overhead costs."
[00:44:30.791] [W3] wrote: "Test"
[00:44:30.792] [R1] read: "Test"
[00:44:30.798] [R4] read: "Test"
[00:44:30.810] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:30.810] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:30.812] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:30.821] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:30.823] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:30.824] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:30.826] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:30.835] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:30.844] [W1] wrote: "Test"
[00:44:30.848] [W8] wrote: "!"
[00:44:30.849] [R5] read: "!"
[00:44:30.854] [R4] read: "!"
[00:44:30.854] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:30.856] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:30.864] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:30.864] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:30.870] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:30.876] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:30.882] [W5] wrote: "Test"
[00:44:30.886] [R4] read: "Test"
[00:44:30.887] [R1] read: "Test"
[00:44:30.889] [W6] wrote: "!"
[00:44:30.893] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:30.895] [W2] wrote: "!"
[00:44:30.898] [R2] read: "!"
[00:44:30.904] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:30.909] [W8] wrote: "Context switching between threads has performance overhead costs."
[00:44:30.910] [R3] read: "Context switching between threads has performance overhead costs."
[00:44:30.922] [R5] read: "Context switching between threads has performance overhead costs."
[00:44:30.931] [R1] read: "Context switching between threads has performance overhead costs."
[00:44:30.934] [R4] read: "Context switching between threads has performance overhead costs."
[00:44:30.936] [W4] wrote: "A"
[00:44:30.937] [R2] read: "A"
[00:44:30.943] [R3] read: "A"
[00:44:30.946] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:30.946] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:30.946] [W6] wrote: "Context switching between threads has performance overhead costs."
[00:44:30.958] [R5] read: "Context switching between threads has performance overhead costs."
[00:44:30.960] [W7] wrote: "Test"
[00:44:30.962] [R4] read: "Test"
[00:44:30.970] [R3] read: "Test"
[00:44:30.975] [R2] read: "Test"
[00:44:30.978] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:30.979] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:30.979] [W8] wrote: "A"
[00:44:30.979] [W2] wrote: "Context switching between threads has performance overhead costs."
[00:44:30.980] [W4] wrote: "Hello World!"
[00:44:30.985] [R1] read: "Hello World!"
[00:44:31.005] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:31.005] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:31.010] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:31.010] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:31.020] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:31.021] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:31.021] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:31.023] [W3] wrote: "!"
[00:44:31.028] [R4] read: "!"
[00:44:31.029] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:31.035] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:31.036] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:31.047] [W1] wrote: "!"
[00:44:31.056] [W3] wrote: "Context switching between threads has performance overhead costs."
[00:44:31.057] [W6] wrote: "A"
[00:44:31.059] [R5] read: "A"
[00:44:31.061] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:31.062] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:31.068] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:31.068] [W5] wrote: "!"
[00:44:31.068] [W2] wrote: "A"
[00:44:31.078] [W8] wrote: "Hello World!"
[00:44:31.079] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:31.080] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:44:31.081] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:44:31.087] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:44:31.091] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:44:31.099] [W6] wrote: "Hello World!"
[00:44:31.101] [W2] wrote: "Hello World!"
[00:44:31.105] [R4] read: "Hello World!"
[00:44:31.106] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:31.112] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:31.129] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:31.130] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:31.134] [W1] wrote: "Context switching between threads has performance overhead costs."
[00:44:31.137] [W4] wrote: "Operating systems manage hardware and software resources."
[00:44:31.140] [R1] read: "Operating systems manage hardware and software resources."
[00:44:31.147] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:31.149] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:44:31.157] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:44:31.158] [W5] wrote: "Context switching between threads has performance overhead costs."
[00:44:31.161] [W7] wrote: "!"
[00:44:31.162] [R3] read: "!"
[00:44:31.171] [R2] read: "!"
[00:44:31.176] [W3] wrote: "A"
[00:44:31.177] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:31.178] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:31.180] [W4] wrote: "X"
[00:44:31.182] [R4] read: "X"
[00:44:31.187] [R5] read: "X"
[00:44:31.188] [R3] read: "X"
[00:44:31.191] [R1] read: "X"
[00:44:31.207] [R2] read: "X"
[00:44:31.218] [R3] read: "X"
[00:44:31.221] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:31.224] [W2] wrote: "Operating systems manage hardware and software resources."
[00:44:31.231] [R4] read: "Operating systems manage hardware and software resources."
[00:44:31.234] [W6] wrote: "Operating systems manage hardware and software resources."
[00:44:31.235] [W8] wrote: "Operating systems manage hardware and software resources."
[00:44:31.237] [W3] wrote: "Hello World!"
[00:44:31.239] [R1] read: "Hello World!"
[00:44:31.242] [W7] wrote: "Context switching between threads has performance overhead costs."
[00:44:31.243] [R5] read: "Context switching between threads has performance overhead costs."
[00:44:31.248] [R2] read: "Context switching between threads has performance overhead costs."
[00:44:31.255] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:31.258] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:31.265] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:31.269] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:31.272] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.273] [W6] wrote: "X"
[00:44:31.278] [R4] read: "X"
[00:44:31.280] [W1] wrote: "A"
[00:44:31.283] [R1] read: "A"
[00:44:31.291] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:44:31.293] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:44:31.297] [W2] wrote: "X"
[00:44:31.300] [R2] read: "X"
[00:44:31.303] [R3] read: "X"
[00:44:31.306] [R4] read: "X"
[00:44:31.315] [R5] read: "X"
[00:44:31.316] [W8] wrote: "X"
[00:44:31.317] [R1] read: "X"
[00:44:31.321] [W7] wrote: "A"
[00:44:31.335] [W3] wrote: "Operating systems manage hardware and software resources."
[00:44:31.335] [R4] read: "Operating systems manage hardware and software resources."
[00:44:31.338] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:44:31.341] [W5] wrote: "A"
[00:44:31.343] [W1] wrote: "Hello World!"
[00:44:31.344] [R3] read: "Hello World!"
[00:44:31.344] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.357] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.359] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.364] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.370] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.371] [W5] wrote: "Hello World!"
[00:44:31.377] [R1] read: "Hello World!"
[00:44:31.379] [R3] read: "Hello World!"
[00:44:31.381] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:31.392] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.395] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.402] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:44:31.409] [R5] read: "Readers and writers must coordinate access to shared data."
[00:44:31.417] [W7] wrote: "Hello World!"
[00:44:31.419] [R2] read: "Hello World!"
[00:44:31.423] [W4] wrote: "Race!"
[00:44:31.424] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:31.426] [W6] wrote: "Readers and writers must coordinate access to shared data."
[00:44:31.428] [W1] wrote: "Operating systems manage hardware and software resources."
[00:44:31.429] [R1] read: "Operating systems manage hardware and software resources."
[00:44:31.429] [R3] read: "Operating systems manage hardware and software resources."
[00:44:31.433] [W3] wrote: "X"
[00:44:31.435] [R4] read: "X"
[00:44:31.450] [W2] wrote: "Race!"
[00:44:31.458] [W6] wrote: "Race!"
[00:44:31.463] [R4] read: "Race!"
[00:44:31.468] [R5] read: "Race!"
[00:44:31.470] [R2] read: "Race!"
[00:44:31.473] [R3] read: "Race!"
[00:44:31.475] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:44:31.478] [W5] wrote: "Operating systems manage hardware and software resources."
[00:44:31.478] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.480] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.483] [W1] wrote: "X"
[00:44:31.490] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:31.491] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:31.492] [R4] read: "Mutual exclusion ensures only one writer at a time."
[00:44:31.493] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:44:31.495] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[00:44:31.509] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:44:31.517] [W5] wrote: "X"
[00:44:31.522] [R3] read: "X"
[00:44:31.528] [R5] read: "X"
[00:44:31.528] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:31.529] [W8] wrote: "Race!"
[00:44:31.534] [R1] read: "Race!"
[00:44:31.538] [R4] read: "Race!"
[00:44:31.539] [W4] wrote: "Pthread library provides powerful threading primitives."
[00:44:31.550] [R5] read: "Pthread library provides powerful threading primitives."
[00:44:31.554] [R3] read: "Pthread library provides powerful threading primitives."
[00:44:31.558] [R2] read: "Pthread library provides powerful threading primitives."
[00:44:31.566] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.567] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:44:31.572] [W7] wrote: "Operating systems manage hardware and software resources."
[00:44:31.577] [R4] read: "Operating systems manage hardware and software resources."
[00:44:31.578] [R5] read: "Operating systems manage hardware and software resources."
[00:44:31.588] [R1] read: "Operating systems manage hardware and software resources."
[00:44:31.589] [W2] wrote: "Pthread library provides powerful threading primitives."
[00:44:31.592] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.596] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.596] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.599] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:31.604] [W6] wrote: "Pthread library provides powerful threading primitives."
[00:44:31.610] [R3] read: "Pthread library provides powerful threading primitives."
[00:44:31.610] [W3] wrote: "Race!"
[00:44:31.619] [R5] read: "Race!"
[00:44:31.627] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:44:31.635] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.636] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.636] [W8] wrote: "Pthread library provides powerful threading primitives."
[00:44:31.642] [R2] read: "Pthread library provides powerful threading primitives."
[00:44:31.644] [R1] read: "Pthread library provides powerful threading primitives."
[00:44:31.647] [W7] wrote: "X"
[00:44:31.648] [R5] read: "X"
[00:44:31.649] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.656] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:44:31.659] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:31.662] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:44:31.665] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:44:31.666] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.676] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.681] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.681] [W5] wrote: "Race!"
[00:44:31.686] [R2] read: "Race!"
[00:44:31.689] [W2] wrote: "AB"
[00:44:31.691] [W4] wrote: "AB"
[00:44:31.696] [W6] wrote: "AB"
[00:44:31.696] [R1] read: "AB"
[00:44:31.698] [R3] read: "AB"
[00:44:31.700] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.707] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.716] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.720] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.720] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.728] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[00:44:31.735] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:44:31.735] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:31.744] [W8] wrote: "AB"
[00:44:31.744] [R2] read: "AB"
[00:44:31.745] [W3] wrote: "Pthread library provides powerful threading primitives."
[00:44:31.749] [W1] wrote: "Race!"
[00:44:31.749] [R3] read: "Race!"
[00:44:31.750] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:31.755] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:31.757] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:31.766] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:31.772] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:31.779] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:31.781] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:44:31.787] [R1] read: "Mutual exclusion ensures only one writer at a time."
[00:44:31.791] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:31.796] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:31.797] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:31.797] [W7] wrote: "Race!"
[00:44:31.800] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:31.806] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:31.812] [W5] wrote: "Pthread library provides powerful threading primitives."
[00:44:31.816] [R5] read: "Pthread library provides powerful threading primitives."
[00:44:31.817] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:31.826] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:31.827] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:31.832] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:31.835] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:31.836] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[00:44:31.841] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:44:31.841] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.844] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.850] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.863] [W4] wrote: "Test"
[00:44:31.867] [R5] read: "Test"
[00:44:31.868] [R1] read: "Test"
[00:44:31.870] [W1] wrote: "Pthread library provides powerful threading primitives."
[00:44:31.874] [W3] wrote: "AB"
[00:44:31.879] [R4] read: "AB"
[00:44:31.880] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.885] [W2] wrote: "Test"
[00:44:31.885] [R3] read: "Test"
[00:44:31.893] [R2] read: "Test"
[00:44:31.903] [W8] wrote: "Test"
[00:44:31.904] [W7] wrote: "Pthread library provides powerful threading primitives."
[00:44:31.909] [R5] read: "Pthread library provides powerful threading primitives."
[00:44:31.909] [R1] read: "Pthread library provides powerful threading primitives."
[00:44:31.910] [W5] wrote: "AB"
[00:44:31.914] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:31.922] [W6] wrote: "Test"
[00:44:31.924] [R4] read: "Test"
[00:44:31.929] [R3] read: "Test"
[00:44:31.940] [R2] read: "Test"
[00:44:31.943] [R1] read: "Test"
[00:44:31.944] [R5] read: "Test"
[00:44:31.947] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.949] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.951] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:31.963] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:31.970] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.972] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:44:31.973] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:31.974] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:31.974] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:44:31.983] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:31.984] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:31.998] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:31.998] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:44:32.002] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:32.003] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:44:32.006] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:44:32.007] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:32.008] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:32.015] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:32.021] [W1] wrote: "AB"
[00:44:32.025] [R3] read: "AB"
[00:44:32.028] [W4] wrote: "!"
[00:44:32.029] [W7] wrote: "AB"
[00:44:32.031] [R5] read: "AB"
[00:44:32.036] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:32.043] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:44:32.046] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:32.050] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:32.055] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:32.061] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:32.061] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:44:32.064] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
