=== Shared String - Reader-Writer Problem ===
Mode: writer_pref
Readers: 5, Writers: 8, Duration: 8 seconds

[00:43:40.056] [R2] started
[00:43:41.798] [R2] read: "Readers and writers must coordinate access to shared data."
[00:43:41.798] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:43:41.812] [W1] wrote: "Pthread library provides powerful threading primitives."
[00:43:41.813] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:43:41.826] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:41.826] [W5] wrote: "Race!"
[00:43:41.830] [R2] read: "Race!"
[00:43:41.831] [R3] read: "Race!"
[00:43:41.833] [W8] wrote: "Race!"
[00:43:41.835] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:41.836] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:41.837] [R4] read: "Mutual exclusion ensures only one writer at a time."
[00:43:41.844] [R1] read: "Mutual exclusion ensures only one writer at a time."
[00:43:41.848] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:43:41.864] [W7] wrote: "AB"
[00:43:41.865] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:41.871] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:41.877] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:43:41.881] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:43:41.883] [W3] wrote: "Race!"
[00:43:41.892] [W2] wrote: "Race!"
[00:43:41.895] [R5] read: "Race!"
[00:43:41.897] [R4] read: "Race!"
[00:43:41.900] [R1] read: "Race!"
[00:43:41.900] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:41.903] [W4] wrote: "Pthread library provides powerful threading primitives."
[00:43:41.917] [R4] read: "Pthread library provides powerful threading primitives."
[00:43:41.919] [R2] read: "Pthread library provides powerful threading primitives."
[00:43:41.920] [R1] read: "Pthread library provides powerful threading primitives."
[00:43:41.923] [R3] read: "Pthread library provides powerful threading primitives."
[00:43:41.927] [W8] wrote: "Pthread library provides powerful threading primitives."
[00:43:41.930] [W5] wrote: "Pthread library provides powerful threading primitives."
[00:43:41.930] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:41.930] [W6] wrote: "Pthread library provides powerful threading primitives."
[00:43:41.940] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:41.943] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:41.952] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:41.956] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:41.956] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:41.958] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:41.965] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:41.973] [W4] wrote: "AB"
[00:43:41.976] [R1] read: "AB"
[00:43:41.980] [R5] read: "AB"
[00:43:41.989] [W1] wrote: "AB"
[00:43:41.990] [R4] read: "AB"
[00:43:41.992] [W3] wrote: "Pthread library provides powerful threading primitives."
[00:43:41.997] [R2] read: "Pthread library provides powerful threading primitives."
[00:43:41.997] [R3] read: "Pthread library provides powerful threading primitives."
[00:43:42.001] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:42.002] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:42.003] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:42.004] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:42.010] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:42.019] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:42.023] [W2] wrote: "Pthread library provides powerful threading primitives."
[00:43:42.026] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:42.029] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:42.029] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:42.036] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:42.040] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:42.045] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:42.045] [W6] wrote: "AB"
[00:43:42.050] [R2] read: "AB"
[00:43:42.052] [R3] read: "AB"
[00:43:42.054] [R1] read: "AB"
[00:43:42.058] [R5] read: "AB"
[00:43:42.059] [R4] read: "AB"
[00:43:42.071] [W5] wrote: "AB"
[00:43:42.072] [R3] read: "AB"
[00:43:42.080] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:42.088] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:42.088] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:42.089] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:42.092] [W8] wrote: "AB"
[00:43:42.104] [R3] read: "AB"
[00:43:42.107] [W7] wrote: "Test"
[00:43:42.108] [R2] read: "Test"
[00:43:42.109] [R5] read: "Test"
[00:43:42.113] [R4] read: "Test"
[00:43:42.115] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:42.117] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:42.118] [W3] wrote: "AB"
[00:43:42.127] [R3] read: "AB"
[00:43:42.128] [R2] read: "AB"
[00:43:42.132] [R1] read: "AB"
[00:43:42.139] [W4] wrote: "Test"
[00:43:42.146] [R5] read: "Test"
[00:43:42.148] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:42.151] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.152] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.159] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:42.162] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:42.166] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:42.166] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:42.181] [W2] wrote: "AB"
[00:43:42.182] [R1] read: "AB"
[00:43:42.184] [W1] wrote: "Test"
[00:43:42.186] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:42.187] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:42.192] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:42.192] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:42.199] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.207] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.209] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.231] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.231] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:42.232] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:42.240] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:42.242] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:42.242] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:42.244] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:42.250] [W3] wrote: "Test"
[00:43:42.250] [R2] read: "Test"
[00:43:42.254] [W6] wrote: "Test"
[00:43:42.263] [R3] read: "Test"
[00:43:42.267] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:42.274] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:42.282] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:42.283] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.284] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.286] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.288] [W8] wrote: "Test"
[00:43:42.289] [R5] read: "Test"
[00:43:42.300] [R1] read: "Test"
[00:43:42.305] [W5] wrote: "Test"
[00:43:42.313] [W7] wrote: "!"
[00:43:42.317] [R2] read: "!"
[00:43:42.322] [R3] read: "!"
[00:43:42.323] [R4] read: "!"
[00:43:42.326] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:42.327] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.333] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.336] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:42.338] [W4] wrote: "!"
[00:43:42.344] [W7] wrote: "Context switching between threads has performance overhead costs."
[00:43:42.349] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.359] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.362] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.367] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:42.371] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:42.373] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:42.374] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:42.374] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.381] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:42.388] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.388] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:42.399] [W1] wrote: "!"
[00:43:42.399] [R4] read: "!"
[00:43:42.406] [R2] read: "!"
[00:43:42.407] [W2] wrote: "Test"
[00:43:42.407] [W4] wrote: "Context switching between threads has performance overhead costs."
[00:43:42.409] [R3] read: "Context switching between threads has performance overhead costs."
[00:43:42.411] [R1] read: "Context switching between threads has performance overhead costs."
[00:43:42.415] [R5] read: "Context switching between threads has performance overhead costs."
[00:43:42.430] [W3] wrote: "!"
[00:43:42.438] [W1] wrote: "Context switching between threads has performance overhead costs."
[00:43:42.439] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:42.440] [W7] wrote: "A"
[00:43:42.441] [R3] read: "A"
[00:43:42.445] [R4] read: "A"
[00:43:42.459] [R5] read: "A"
[00:43:42.462] [R2] read: "A"
[00:43:42.462] [W6] wrote: "!"
[00:43:42.462] [R3] read: "!"
[00:43:42.465] [R4] read: "!"
[00:43:42.469] [R1] read: "!"
[00:43:42.472] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:42.473] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:42.480] [W4] wrote: "A"
[00:43:42.485] [R5] read: "A"
[00:43:42.487] [R3] read: "A"
[00:43:42.489] [R4] read: "A"
[00:43:42.499] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.502] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[00:43:42.503] [W5] wrote: "!"
[00:43:42.507] [R5] read: "!"
[00:43:42.510] [W3] wrote: "Context switching between threads has performance overhead costs."
[00:43:42.513] [R1] read: "Context switching between threads has performance overhead costs."
[00:43:42.517] [W6] wrote: "Context switching between threads has performance overhead costs."
[00:43:42.522] [W8] wrote: "!"
[00:43:42.522] [R3] read: "!"
[00:43:42.527] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:42.535] [R4] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:42.535] [W7] wrote: "Hello World!"
[00:43:42.551] [R2] read: "Hello World!"
[00:43:42.558] [R1] read: "Hello World!"
[00:43:42.561] [R5] read: "Hello World!"
[00:43:42.562] [W5] wrote: "Context switching between threads has performance overhead costs."
[00:43:42.566] [W4] wrote: "Hello World!"
[00:43:42.567] [R4] read: "Hello World!"
[00:43:42.574] [R3] read: "Hello World!"
[00:43:42.574] [R2] read: "Hello World!"
[00:43:42.582] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:42.582] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:42.583] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:42.591] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:42.594] [W1] wrote: "A"
[00:43:42.596] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:42.599] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:43:42.600] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:42.605] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:42.612] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:42.619] [W2] wrote: "!"
[00:43:42.621] [W8] wrote: "Context switching between threads has performance overhead costs."
[00:43:42.622] [R3] read: "Context switching between threads has performance overhead costs."
[00:43:42.623] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:42.632] [W4] wrote: "Operating systems manage hardware and software resources."
[00:43:42.636] [R5] read: "Operating systems manage hardware and software resources."
[00:43:42.641] [R4] read: "Operating systems manage hardware and software resources."
[00:43:42.647] [R2] read: "Operating systems manage hardware and software resources."
[00:43:42.648] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:42.656] [W6] wrote: "A"
[00:43:42.658] [R1] read: "A"
[00:43:42.673] [W1] wrote: "Hello World!"
[00:43:42.676] [R3] read: "Hello World!"
[00:43:42.682] [R1] read: "Hello World!"
[00:43:42.686] [W7] wrote: "Operating systems manage hardware and software resources."
[00:43:42.691] [R2] read: "Operating systems manage hardware and software resources."
[00:43:42.692] [W2] wrote: "Context switching between threads has performance overhead costs."
[00:43:42.695] [R4] read: "Context switching between threads has performance overhead costs."
[00:43:42.695] [R5] read: "Context switching between threads has performance overhead costs."
[00:43:42.695] [W3] wrote: "A"
[00:43:42.696] [W6] wrote: "Hello World!"
[00:43:42.706] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:42.711] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:42.712] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[00:43:42.714] [W4] wrote: "X"
[00:43:42.728] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[00:43:42.730] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:42.731] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:43:42.738] [R5] read: "The quick brown fox jumps over the lazy dog."
[00:43:42.744] [W5] wrote: "A"
[00:43:42.745] [R3] read: "A"
[00:43:42.748] [W8] wrote: "A"
[00:43:42.751] [R4] read: "A"
[00:43:42.752] [W7] wrote: "X"
[00:43:42.756] [W3] wrote: "Hello World!"
[00:43:42.764] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:42.764] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:43:42.768] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:42.774] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:42.781] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:42.785] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:42.794] [W8] wrote: "Hello World!"
[00:43:42.794] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:42.800] [R3] read: "The quick brown fox jumps over the lazy dog."
[00:43:42.805] [W6] wrote: "Operating systems manage hardware and software resources."
[00:43:42.808] [W2] wrote: "A"
[00:43:42.814] [R1] read: "A"
[00:43:42.817] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:42.820] [W5] wrote: "Hello World!"
[00:43:42.827] [R2] read: "Hello World!"
[00:43:42.830] [R4] read: "Hello World!"
[00:43:42.832] [R3] read: "Hello World!"
[00:43:42.836] [W1] wrote: "Operating systems manage hardware and software resources."
[00:43:42.842] [R5] read: "Operating systems manage hardware and software resources."
[00:43:42.848] [W6] wrote: "X"
[00:43:42.857] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:42.862] [R2] read: "The quick brown fox jumps over the lazy dog."
[00:43:42.865] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:43:42.866] [W7] wrote: "Readers and writers must coordinate access to shared data."
[00:43:42.867] [W4] wrote: "Readers and writers must coordinate access to shared data."
[00:43:42.872] [W3] wrote: "Operating systems manage hardware and software resources."
[00:43:42.878] [R4] read: "Operating systems manage hardware and software resources."
[00:43:42.883] [W2] wrote: "Hello World!"
[00:43:42.884] [R5] read: "Hello World!"
[00:43:42.886] [R3] read: "Hello World!"
[00:43:42.892] [R2] read: "Hello World!"
[00:43:42.893] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:42.894] [R1] read: "The quick brown fox jumps over the lazy dog."
[00:43:42.906] [W7] wrote: "Race!"
[00:43:42.906] [W1] wrote: "X"
[00:43:42.910] [R3] read: "X"
[00:43:42.910] [R4] read: "X"
[00:43:42.912] [W8] wrote: "Operating systems manage hardware and software resources."
[00:43:42.914] [R5] read: "Operating systems manage hardware and software resources."
[00:43:42.923] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[00:43:42.931] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:42.931] [W4] wrote: "Race!"
[00:43:42.937] [W3] wrote: "X"
[00:43:42.939] [R2] read: "X"
[00:43:42.949] [R1] read: "X"
[00:43:42.950] [R3] read: "X"
[00:43:42.951] [W8] wrote: "X"
[00:43:42.951] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:42.952] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:42.953] [R5] read: "Mutual exclusion ensures only one writer at a time."
[00:43:42.964] [W2] wrote: "Operating systems manage hardware and software resources."
[00:43:42.966] [R4] read: "Operating systems manage hardware and software resources."
[00:43:42.968] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:42.972] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:42.977] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:42.982] [W6] wrote: "Readers and writers must coordinate access to shared data."
[00:43:42.987] [R3] read: "Readers and writers must coordinate access to shared data."
[00:43:42.990] [W5] wrote: "Operating systems manage hardware and software resources."
[00:43:42.992] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:42.992] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:43.004] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:43.008] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[00:43:43.012] [W7] wrote: "Pthread library provides powerful threading primitives."
[00:43:43.014] [W1] wrote: "Readers and writers must coordinate access to shared data."
[00:43:43.015] [R4] read: "Readers and writers must coordinate access to shared data."
[00:43:43.017] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:43.028] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:43:43.034] [W5] wrote: "X"
[00:43:43.036] [R1] read: "X"
[00:43:43.039] [W2] wrote: "X"
[00:43:43.042] [W3] wrote: "Readers and writers must coordinate access to shared data."
[00:43:43.043] [R4] read: "Readers and writers must coordinate access to shared data."
[00:43:43.044] [R2] read: "Readers and writers must coordinate access to shared data."
[00:43:43.049] [R3] read: "Readers and writers must coordinate access to shared data."
[00:43:43.051] [R5] read: "Readers and writers must coordinate access to shared data."
[00:43:43.051] [W6] wrote: "Race!"
[00:43:43.061] [R1] read: "Race!"
[00:43:43.071] [W8] wrote: "Readers and writers must coordinate access to shared data."
[00:43:43.083] [R3] read: "Readers and writers must coordinate access to shared data."
[00:43:43.084] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:43.089] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.096] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.096] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.096] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[00:43:43.097] [W1] wrote: "Race!"
[00:43:43.099] [R2] read: "Race!"
[00:43:43.109] [W4] wrote: "Pthread library provides powerful threading primitives."
[00:43:43.111] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:43.112] [R1] read: "Mutual exclusion ensures only one writer at a time."
[00:43:43.121] [R4] read: "Mutual exclusion ensures only one writer at a time."
[00:43:43.134] [W3] wrote: "Race!"
[00:43:43.140] [R5] read: "Race!"
[00:43:43.141] [R3] read: "Race!"
[00:43:43.143] [R1] read: "Race!"
[00:43:43.150] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.150] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.155] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:43.156] [W8] wrote: "Race!"
[00:43:43.157] [W7] wrote: "AB"
[00:43:43.158] [W5] wrote: "Readers and writers must coordinate access to shared data."
[00:43:43.164] [R4] read: "Readers and writers must coordinate access to shared data."
[00:43:43.165] [W6] wrote: "Pthread library provides powerful threading primitives."
[00:43:43.168] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:43.168] [W2] wrote: "Readers and writers must coordinate access to shared data."
[00:43:43.171] [R1] read: "Readers and writers must coordinate access to shared data."
[00:43:43.181] [W4] wrote: "AB"
[00:43:43.187] [W1] wrote: "Pthread library provides powerful threading primitives."
[00:43:43.188] [R4] read: "Pthread library provides powerful threading primitives."
[00:43:43.188] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.194] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.200] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.201] [W3] wrote: "Pthread library provides powerful threading primitives."
[00:43:43.203] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:43.211] [R2] read: "Mutual exclusion ensures only one writer at a time."
[00:43:43.220] [W5] wrote: "Race!"
[00:43:43.223] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.227] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.228] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.237] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.237] [R4] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.241] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.246] [W2] wrote: "Race!"
[00:43:43.250] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:43.250] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:43.254] [R3] read: "Mutual exclusion ensures only one writer at a time."
[00:43:43.257] [W8] wrote: "Pthread library provides powerful threading primitives."
[00:43:43.259] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.261] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.267] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.275] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.281] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.285] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.300] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.305] [W1] wrote: "AB"
[00:43:43.307] [R3] read: "AB"
[00:43:43.311] [R5] read: "AB"
[00:43:43.316] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[00:43:43.318] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:43.324] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:43.335] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:43.340] [W7] wrote: "Test"
[00:43:43.340] [W6] wrote: "AB"
[00:43:43.344] [W3] wrote: "AB"
[00:43:43.348] [R3] read: "AB"
[00:43:43.348] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.350] [W5] wrote: "Pthread library provides powerful threading primitives."
[00:43:43.357] [R4] read: "Pthread library provides powerful threading primitives."
[00:43:43.361] [R1] read: "Pthread library provides powerful threading primitives."
[00:43:43.365] [R5] read: "Pthread library provides powerful threading primitives."
[00:43:43.365] [R2] read: "Pthread library provides powerful threading primitives."
[00:43:43.371] [W2] wrote: "Pthread library provides powerful threading primitives."
[00:43:43.372] [W4] wrote: "Test"
[00:43:43.382] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:43.384] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.385] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.386] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.389] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.393] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.419] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.419] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.421] [W8] wrote: "AB"
[00:43:43.422] [R4] read: "AB"
[00:43:43.424] [R2] read: "AB"
[00:43:43.429] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.430] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.431] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[00:43:43.436] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.440] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[00:43:43.443] [W5] wrote: "AB"
[00:43:43.443] [R4] read: "AB"
[00:43:43.447] [R5] read: "AB"
[00:43:43.458] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:43.461] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:43.469] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:43.470] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:43.477] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:43.482] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:43.484] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:43.494] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:43.496] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[00:43:43.496] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:43.499] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[00:43:43.513] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.515] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.520] [W7] wrote: "!"
[00:43:43.525] [R4] read: "!"
[00:43:43.526] [W2] wrote: "AB"
[00:43:43.528] [W6] wrote: "Test"
[00:43:43.528] [W1] wrote: "Test"
[00:43:43.529] [R5] read: "Test"
[00:43:43.532] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.535] [R2] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.538] [W4] wrote: "!"
[00:43:43.540] [R1] read: "!"
[00:43:43.554] [R5] read: "!"
[00:43:43.555] [R4] read: "!"
[00:43:43.555] [R3] read: "!"
[00:43:43.555] [R2] read: "!"
[00:43:43.557] [W7] wrote: "Context switching between threads has performance overhead costs."
[00:43:43.560] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.563] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[00:43:43.572] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
