=== Shared String - Reader-Writer Problem ===
Mode: reader_pref
Readers: 5, Writers: 8, Duration: 8 seconds

[22:41:57.166] [R1] started
[22:41:58.904] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:58.907] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:41:58.913] [W1] wrote: "Operating systems manage hardware and software resources."
[22:41:58.914] [R5] read: "Operating systems manage hardware and software resources."
[22:41:58.916] [R1] read: "Operating systems manage hardware and software resources."
[22:41:58.928] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:41:58.932] [R2] read: "Readers and writers must coordinate access to shared data."
[22:41:58.933] [R3] read: "Readers and writers must coordinate access to shared data."
[22:41:58.938] [W3] wrote: "Pthread library provides powerful threading primitives."
[22:41:58.947] [R4] read: "Pthread library provides powerful threading primitives."
[22:41:58.947] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:41:58.951] [W1] wrote: "X"
[22:41:58.955] [R2] read: "X"
[22:41:58.955] [R5] read: "X"
[22:41:58.958] [R1] read: "X"
[22:41:58.960] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:58.967] [W5] wrote: "Race!"
[22:41:58.979] [R1] read: "Race!"
[22:41:58.983] [R2] read: "Race!"
[22:41:58.989] [R4] read: "Race!"
[22:41:58.989] [W8] wrote: "Race!"
[22:41:58.993] [R3] read: "Race!"
[22:41:58.994] [W7] wrote: "Race!"
[22:41:58.997] [W2] wrote: "Pthread library provides powerful threading primitives."
[22:41:58.997] [W4] wrote: "Race!"
[22:41:59.006] [R1] read: "Race!"
[22:41:59.014] [R5] read: "Race!"
[22:41:59.014] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.019] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.020] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:59.033] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:41:59.039] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:59.047] [W3] wrote: "AB"
[22:41:59.047] [W6] wrote: "Pthread library provides powerful threading primitives."
[22:41:59.048] [R4] read: "Pthread library provides powerful threading primitives."
[22:41:59.061] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:59.064] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:59.066] [R1] read: "Mutual exclusion ensures only one writer at a time."
[22:41:59.070] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:41:59.070] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:59.071] [R2] read: "Mutual exclusion ensures only one writer at a time."
[22:41:59.071] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.075] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.088] [W5] wrote: "Pthread library provides powerful threading primitives."
[22:41:59.088] [R4] read: "Pthread library provides powerful threading primitives."
[22:41:59.091] [R5] read: "Pthread library provides powerful threading primitives."
[22:41:59.096] [R2] read: "Pthread library provides powerful threading primitives."
[22:41:59.100] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.108] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.110] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.113] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.127] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.130] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.131] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:59.133] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.136] [W8] wrote: "Pthread library provides powerful threading primitives."
[22:41:59.139] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:41:59.143] [W7] wrote: "Pthread library provides powerful threading primitives."
[22:41:59.153] [W2] wrote: "AB"
[22:41:59.155] [W4] wrote: "Pthread library provides powerful threading primitives."
[22:41:59.156] [R3] read: "Pthread library provides powerful threading primitives."
[22:41:59.157] [R4] read: "Pthread library provides powerful threading primitives."
[22:41:59.157] [R5] read: "Pthread library provides powerful threading primitives."
[22:41:59.158] [R1] read: "Pthread library provides powerful threading primitives."
[22:41:59.163] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:59.164] [W5] wrote: "AB"
[22:41:59.166] [W6] wrote: "AB"
[22:41:59.173] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.179] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.190] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.190] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.193] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.208] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.209] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.210] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:59.214] [W1] wrote: "Race!"
[22:41:59.216] [W7] wrote: "AB"
[22:41:59.216] [W3] wrote: "Test"
[22:41:59.221] [R2] read: "Test"
[22:41:59.229] [W8] wrote: "AB"
[22:41:59.230] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:59.238] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.241] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.243] [R5] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.245] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.260] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:59.262] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:59.267] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:59.268] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:59.268] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:59.272] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:59.275] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:59.276] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:59.295] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:59.296] [W4] wrote: "AB"
[22:41:59.297] [R3] read: "AB"
[22:41:59.297] [R1] read: "AB"
[22:41:59.302] [R2] read: "AB"
[22:41:59.310] [W3] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:59.311] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[22:41:59.313] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:41:59.315] [W2] wrote: "Test"
[22:41:59.317] [R4] read: "Test"
[22:41:59.325] [R1] read: "Test"
[22:41:59.325] [W8] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:59.328] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:41:59.345] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:59.348] [W3] wrote: "!"
[22:41:59.349] [W5] wrote: "Test"
[22:41:59.350] [R2] read: "Test"
[22:41:59.353] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:59.354] [R4] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:59.357] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:59.362] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:59.364] [W1] wrote: "Pthread library provides powerful threading primitives."
[22:41:59.367] [R1] read: "Pthread library provides powerful threading primitives."
[22:41:59.371] [R3] read: "Pthread library provides powerful threading primitives."
[22:41:59.378] [R4] read: "Pthread library provides powerful threading primitives."
[22:41:59.378] [R2] read: "Pthread library provides powerful threading primitives."
[22:41:59.391] [W4] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:59.392] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[22:41:59.395] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:41:59.396] [W8] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:59.396] [W3] wrote: "Context switching between threads has performance overhead costs."
[22:41:59.397] [W1] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:41:59.410] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:59.420] [W2] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:59.424] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:59.428] [W7] wrote: "Test"
[22:41:59.429] [R3] read: "Test"
[22:41:59.429] [R5] read: "Test"
[22:41:59.431] [R4] read: "Test"
[22:41:59.434] [R1] read: "Test"
[22:41:59.435] [W3] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:59.437] [W8] wrote: "Test"
[22:41:59.437] [W6] wrote: "Test"
[22:41:59.446] [W5] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:59.454] [W2] wrote: "!"
[22:41:59.467] [W8] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:59.468] [R3] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:59.477] [R5] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:59.482] [W7] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:59.482] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:59.482] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:59.489] [W4] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:59.490] [W1] wrote: "AB"
[22:41:59.490] [R4] read: "AB"
[22:41:59.496] [W6] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:59.506] [W2] wrote: "Context switching between threads has performance overhead costs."
[22:41:59.510] [R4] read: "Context switching between threads has performance overhead costs."
[22:41:59.510] [R5] read: "Context switching between threads has performance overhead costs."
[22:41:59.516] [R3] read: "Context switching between threads has performance overhead costs."
[22:41:59.521] [W3] wrote: "A"
[22:41:59.529] [W4] wrote: "Test"
[22:41:59.532] [R2] read: "Test"
[22:41:59.536] [R1] read: "Test"
[22:41:59.541] [W5] wrote: "!"
[22:41:59.545] [W8] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:59.546] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:59.549] [W6] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:59.556] [R4] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:59.559] [R3] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:59.565] [W7] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:59.572] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:59.582] [W1] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:41:59.582] [W4] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:59.582] [R4] read: "Lock-free data structures use atomic operations for synchronization."
[22:41:59.585] [W2] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:59.592] [W6] wrote: "!"
[22:41:59.593] [R1] read: "!"
[22:41:59.596] [W3] wrote: "Hello World!"
[22:41:59.600] [R5] read: "Hello World!"
[22:41:59.600] [R3] read: "Hello World!"
[22:41:59.607] [R4] read: "Hello World!"
[22:41:59.622] [W4] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:59.626] [R2] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:59.626] [W8] wrote: "!"
[22:41:59.627] [R3] read: "!"
[22:41:59.630] [R5] read: "!"
[22:41:59.630] [W5] wrote: "Context switching between threads has performance overhead costs."
[22:41:59.637] [W2] wrote: "A"
[22:41:59.639] [R1] read: "A"
[22:41:59.644] [W7] wrote: "!"
[22:41:59.648] [R3] read: "!"
[22:41:59.654] [W6] wrote: "Context switching between threads has performance overhead costs."
[22:41:59.664] [R1] read: "Context switching between threads has performance overhead costs."
[22:41:59.667] [R4] read: "Context switching between threads has performance overhead costs."
[22:41:59.673] [W3] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:59.676] [W7] wrote: "Context switching between threads has performance overhead costs."
[22:41:59.679] [R5] read: "Context switching between threads has performance overhead costs."
[22:41:59.679] [W4] wrote: "!"
[22:41:59.680] [W1] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:59.685] [R2] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:41:59.695] [W2] wrote: "Hello World!"
[22:41:59.705] [R1] read: "Hello World!"
[22:41:59.706] [R3] read: "Hello World!"
[22:41:59.707] [W6] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:59.713] [W3] wrote: "Operating systems manage hardware and software resources."
[22:41:59.714] [W8] wrote: "Context switching between threads has performance overhead costs."
[22:41:59.715] [R2] read: "Context switching between threads has performance overhead costs."
[22:41:59.721] [R4] read: "Context switching between threads has performance overhead costs."
[22:41:59.724] [W1] wrote: "Test"
[22:41:59.727] [W5] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:59.729] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:59.731] [R1] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:59.735] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:59.736] [W7] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:59.740] [W6] wrote: "A"
[22:41:59.755] [R5] read: "A"
[22:41:59.756] [W1] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:41:59.759] [W2] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:59.764] [W4] wrote: "Context switching between threads has performance overhead costs."
[22:41:59.766] [R3] read: "Context switching between threads has performance overhead costs."
[22:41:59.769] [R2] read: "Context switching between threads has performance overhead costs."
[22:41:59.779] [R4] read: "Context switching between threads has performance overhead costs."
[22:41:59.779] [R1] read: "Context switching between threads has performance overhead costs."
[22:41:59.781] [W5] wrote: "A"
[22:41:59.786] [W6] wrote: "Hello World!"
[22:41:59.787] [R3] read: "Hello World!"
[22:41:59.792] [R5] read: "Hello World!"
[22:41:59.801] [W2] wrote: "Operating systems manage hardware and software resources."
[22:41:59.804] [R4] read: "Operating systems manage hardware and software resources."
[22:41:59.804] [W3] wrote: "X"
[22:41:59.810] [R1] read: "X"
[22:41:59.810] [W8] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:59.811] [R2] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:59.813] [W4] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:41:59.822] [R3] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:59.823] [R5] read: "Critical sections must be kept as short as possible for efficiency."
[22:41:59.829] [W6] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:59.830] [R1] read: "The quick brown fox jumps over the lazy dog."
[22:41:59.835] [W5] wrote: "Hello World!"
[22:41:59.836] [W7] wrote: "A"
[22:41:59.842] [W1] wrote: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:59.848] [R5] read: "Thread pools improve performance by reusing worker threads efficiently."
[22:41:59.849] [W2] wrote: "X"
[22:41:59.849] [R3] read: "X"
[22:41:59.849] [R4] read: "X"
[22:41:59.860] [R1] read: "X"
[22:41:59.863] [W3] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:59.864] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:59.872] [W5] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:59.878] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:41:59.879] [W1] wrote: "!"
[22:41:59.884] [R4] read: "!"
[22:41:59.885] [W6] wrote: "Operating systems manage hardware and software resources."
[22:41:59.894] [W7] wrote: "Hello World!"
[22:41:59.894] [R2] read: "Hello World!"
[22:41:59.895] [W8] wrote: "A"
[22:41:59.902] [W3] wrote: "Readers and writers must coordinate access to shared data."
[22:41:59.907] [R3] read: "Readers and writers must coordinate access to shared data."
[22:41:59.909] [R4] read: "Readers and writers must coordinate access to shared data."
[22:41:59.913] [W4] wrote: "A"
[22:41:59.919] [R1] read: "A"
[22:41:59.922] [R5] read: "A"
[22:41:59.923] [R2] read: "A"
[22:41:59.925] [W6] wrote: "X"
[22:41:59.936] [W2] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:41:59.944] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:59.947] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:41:59.948] [W5] wrote: "Operating systems manage hardware and software resources."
[22:41:59.948] [R4] read: "Operating systems manage hardware and software resources."
[22:41:59.952] [W7] wrote: "The quick brown fox jumps over the lazy dog."
[22:41:59.961] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:41:59.967] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:41:59.970] [R2] read: "The quick brown fox jumps over the lazy dog."
[22:41:59.972] [W1] wrote: "Context switching between threads has performance overhead costs."
[22:41:59.975] [R4] read: "Context switching between threads has performance overhead costs."
[22:41:59.981] [W8] wrote: "Hello World!"
[22:41:59.992] [W5] wrote: "X"
[22:41:59.994] [R5] read: "X"
[22:41:59.998] [W3] wrote: "Race!"
[22:42:00.000] [W4] wrote: "Hello World!"
[22:42:00.000] [R1] read: "Hello World!"
[22:42:00.008] [R2] read: "Hello World!"
[22:42:00.016] [W6] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.017] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.017] [W7] wrote: "Operating systems manage hardware and software resources."
[22:42:00.017] [R5] read: "Operating systems manage hardware and software resources."
[22:42:00.023] [R4] read: "Operating systems manage hardware and software resources."
[22:42:00.025] [W2] wrote: "Readers and writers must coordinate access to shared data."
[22:42:00.039] [W8] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:00.044] [W5] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.044] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.044] [R5] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.050] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.053] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.055] [R3] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.058] [W4] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:00.062] [W1] wrote: "Critical sections must be kept as short as possible for efficiency."
[22:42:00.070] [W7] wrote: "X"
[22:42:00.072] [W3] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:00.073] [W2] wrote: "Race!"
[22:42:00.079] [W5] wrote: "Readers and writers must coordinate access to shared data."
[22:42:00.079] [R1] read: "Readers and writers must coordinate access to shared data."
[22:42:00.087] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:00.090] [R2] read: "Readers and writers must coordinate access to shared data."
[22:42:00.095] [W6] wrote: "Readers and writers must coordinate access to shared data."
[22:42:00.098] [R5] read: "Readers and writers must coordinate access to shared data."
[22:42:00.105] [R3] read: "Readers and writers must coordinate access to shared data."
[22:42:00.108] [W8] wrote: "Operating systems manage hardware and software resources."
[22:42:00.109] [R1] read: "Operating systems manage hardware and software resources."
[22:42:00.109] [W1] wrote: "A"
[22:42:00.114] [R4] read: "A"
[22:42:00.128] [R2] read: "A"
[22:42:00.130] [R1] read: "A"
[22:42:00.132] [W7] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.136] [W5] wrote: "Race!"
[22:42:00.137] [R3] read: "Race!"
[22:42:00.138] [W8] wrote: "X"
[22:42:00.140] [W4] wrote: "Operating systems manage hardware and software resources."
[22:42:00.143] [W6] wrote: "Race!"
[22:42:00.153] [W2] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:00.156] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:42:00.160] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:42:00.167] [W7] wrote: "Readers and writers must coordinate access to shared data."
[22:42:00.168] [W3] wrote: "Pthread library provides powerful threading primitives."
[22:42:00.179] [R2] read: "Pthread library provides powerful threading primitives."
[22:42:00.184] [R5] read: "Pthread library provides powerful threading primitives."
[22:42:00.186] [R1] read: "Pthread library provides powerful threading primitives."
[22:42:00.193] [R3] read: "Pthread library provides powerful threading primitives."
[22:42:00.195] [W1] wrote: "Hello World!"
[22:42:00.204] [R4] read: "Hello World!"
[22:42:00.212] [R5] read: "Hello World!"
[22:42:00.215] [R1] read: "Hello World!"
[22:42:00.223] [R3] read: "Hello World!"
[22:42:00.225] [W6] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:00.225] [W8] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.228] [W5] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:00.231] [R4] read: "Mutual exclusion ensures only one writer at a time."
[22:42:00.234] [W4] wrote: "X"
[22:42:00.237] [R1] read: "X"
[22:42:00.239] [R2] read: "X"
[22:42:00.240] [W2] wrote: "Pthread library provides powerful threading primitives."
[22:42:00.252] [W1] wrote: "The quick brown fox jumps over the lazy dog."
[22:42:00.259] [R3] read: "The quick brown fox jumps over the lazy dog."
[22:42:00.261] [R5] read: "The quick brown fox jumps over the lazy dog."
[22:42:00.261] [W3] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:00.268] [W7] wrote: "Race!"
[22:42:00.274] [W2] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:00.283] [W4] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.285] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.287] [W1] wrote: "Operating systems manage hardware and software resources."
[22:42:00.288] [R1] read: "Operating systems manage hardware and software resources."
[22:42:00.289] [R5] read: "Operating systems manage hardware and software resources."
[22:42:00.293] [W8] wrote: "Readers and writers must coordinate access to shared data."
[22:42:00.296] [R2] read: "Readers and writers must coordinate access to shared data."
[22:42:00.298] [W6] wrote: "Pthread library provides powerful threading primitives."
[22:42:00.306] [W5] wrote: "Pthread library provides powerful threading primitives."
[22:42:00.308] [R3] read: "Pthread library provides powerful threading primitives."
[22:42:00.323] [R4] read: "Pthread library provides powerful threading primitives."
[22:42:00.329] [R1] read: "Pthread library provides powerful threading primitives."
[22:42:00.332] [W3] wrote: "AB"
[22:42:00.333] [W7] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:00.334] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:42:00.336] [R5] read: "Mutual exclusion ensures only one writer at a time."
[22:42:00.347] [W1] wrote: "X"
[22:42:00.350] [W5] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:00.353] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:00.353] [W2] wrote: "AB"
[22:42:00.360] [R4] read: "AB"
[22:42:00.363] [W8] wrote: "Race!"
[22:42:00.368] [R5] read: "Race!"
[22:42:00.373] [W4] wrote: "Readers and writers must coordinate access to shared data."
[22:42:00.378] [W6] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:00.380] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:00.387] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:00.401] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:00.407] [R2] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:00.407] [R3] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:00.410] [R1] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:00.411] [W2] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:00.413] [W5] wrote: "AB"
[22:42:00.417] [W7] wrote: "Pthread library provides powerful threading primitives."
[22:42:00.417] [R5] read: "Pthread library provides powerful threading primitives."
[22:42:00.419] [W8] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:00.428] [R3] read: "Mutual exclusion ensures only one writer at a time."
[22:42:00.429] [W3] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:00.429] [W1] wrote: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.430] [R4] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.438] [R2] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.444] [R1] read: "Synchronization prevents race conditions in concurrent programs."
[22:42:00.446] [W4] wrote: "Race!"
[22:42:00.452] [R3] read: "Race!"
[22:42:00.466] [R5] read: "Race!"
[22:42:00.467] [W3] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:00.469] [W6] wrote: "AB"
[22:42:00.471] [W2] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:00.474] [R3] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:00.474] [W1] wrote: "Readers and writers must coordinate access to shared data."
[22:42:00.482] [R4] read: "Readers and writers must coordinate access to shared data."
[22:42:00.485] [W8] wrote: "Pthread library provides powerful threading primitives."
[22:42:00.491] [R2] read: "Pthread library provides powerful threading primitives."
[22:42:00.491] [W7] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:00.492] [W5] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:00.494] [R3] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:00.495] [R1] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:00.502] [R5] read: "Memory barriers ensure proper ordering of operations across cores."
[22:42:00.510] [W6] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:00.515] [W8] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:00.518] [R4] read: "Concurrency bugs are difficult to reproduce and debug consistently."
[22:42:00.522] [W1] wrote: "Race!"
[22:42:00.523] [R5] read: "Race!"
[22:42:00.526] [W5] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:00.528] [R1] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:00.530] [W4] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:00.540] [W7] wrote: "AB"
[22:42:00.541] [W3] wrote: "Test"
[22:42:00.543] [R4] read: "Test"
[22:42:00.549] [R2] read: "Test"
[22:42:00.554] [R3] read: "Test"
[22:42:00.566] [W2] wrote: "Test"
[22:42:00.572] [R4] read: "Test"
[22:42:00.576] [W8] wrote: "AB"
[22:42:00.578] [R5] read: "AB"
[22:42:00.579] [R2] read: "AB"
[22:42:00.579] [W6] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:00.585] [W7] wrote: "Memory barriers ensure proper ordering of operations across cores."
[22:42:00.586] [W4] wrote: "Pthread library provides powerful threading primitives."
[22:42:00.588] [R1] read: "Pthread library provides powerful threading primitives."
[22:42:00.594] [R4] read: "Pthread library provides powerful threading primitives."
[22:42:00.603] [R5] read: "Pthread library provides powerful threading primitives."
[22:42:00.605] [W1] wrote: "Mutual exclusion ensures only one writer at a time."
[22:42:00.606] [W5] wrote: "Test"
[22:42:00.610] [R3] read: "Test"
[22:42:00.610] [W3] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:00.613] [R1] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:00.618] [R2] read: "Lock-free data structures use atomic operations for synchronization."
[22:42:00.623] [W6] wrote: "Test"
[22:42:00.630] [W7] wrote: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:00.636] [R5] read: "Deadlock occurs when threads wait indefinitely for each other."
[22:42:00.637] [W2] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:00.641] [W5] wrote: "Lock-free data structures use atomic operations for synchronization."
[22:42:00.643] [W4] wrote: "Concurrency bugs are difficult to reproduce and debug consistently."
